Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_sae_input_sae_acts_and_error_k25,Cosine_Sim_sae_input_sae_acts_and_error_k50,Cosine_Sim_sae_input_sae_acts_and_error_k150,Cosine_Sim_sae_input_sae_acts_and_error_k300,Cosine_Sim_sae_diff_sae_acts_and_error_k25,Cosine_Sim_sae_diff_sae_acts_and_error_k50,Cosine_Sim_sae_diff_sae_acts_and_error_k150,Cosine_Sim_sae_diff_sae_acts_and_error_k300,Top_k_Indices,k_value,Cosine_Sim_Input_sae_acts_and_error_k25,Cosine_Sim_Diff_sae_acts_and_error_k25,Cosine_Sim_Input_sae_acts_and_error_k50,Cosine_Sim_Diff_sae_acts_and_error_k50,Cosine_Sim_Input_sae_acts_and_error_k150,Cosine_Sim_Diff_sae_acts_and_error_k150,Cosine_Sim_Input_sae_acts_and_error_k300,Cosine_Sim_Diff_sae_acts_and_error_k300
1,sae_acts_and_error_k25,0.20715933627777264,0.963,0.9933304993623566,0.518970812119311,0.764,0.8361782416700121,0.5897488594055176,,,,,,,,,"[6134, 11869, 4795, 7911, 10305, 11794, 11647, 15033, 8163, 15744, 5638, 10959, 15528, 7755, 12736, 11718, 1823, 245, 8576, 4280, 6088, 9496, 6348, 12996, 3415]",25.0,0.617027759552002,0.9226864576339722,,,,,,
1,sae_acts_and_error_k50,0.20358861018972538,0.963,0.9933745092645845,0.5199438161032411,0.77,0.8371095945403452,0.5842568278312683,,,,,,,,,"[6134, 11869, 4795, 7911, 10305, 11794, 11647, 15033, 8163, 15744, 5638, 10959, 15528, 7755, 12736, 11718, 1823, 245, 8576, 4280, 6088, 9496, 6348, 12996, 3415, 15952, 9944, 1150, 8218, 8730, 8604, 15122, 9589, 11881, 16252, 15136, 13665, 12953, 3442, 1037, 12586, 15537, 8540, 3062, 16323, 1762, 1193, 14632, 3552, 10771]",50.0,,,0.6409323215484619,0.8913899660110474,,,,
1,sae_acts_and_error_k150,0.19820194615309952,0.962,0.9931464579530395,0.5296326519485621,0.752,0.8307507025291048,0.5766311287879944,,,,,,,,,"[6134, 11869, 4795, 7911, 10305, 11794, 11647, 15033, 8163, 15744, 5638, 10959, 15528, 7755, 12736, 11718, 1823, 245, 8576, 4280, 6088, 9496, 6348, 12996, 3415, 15952, 9944, 1150, 8218, 8730, 8604, 15122, 9589, 11881, 16252, 15136, 13665, 12953, 3442, 1037, 12586, 15537, 8540, 3062, 16323, 1762, 1193, 14632, 3552, 10771, 1786, 4346, 10586, 9434, 6262, 8161, 6869, 15398, 3267, 4621, 5364, 1316, 12731, 6424, 2469, 9931, 4512, 7286, 10726, 993, 16372, 11831, 14375, 6989, 12025, 3105, 4742, 11859, 8841, 401, 14078, 13482, 6019, 5685, 10399, 27, 1975, 1426, 11383, 6500, 1910, 4605, 15521, 10758, 8527, 9565, 12822, 15791, 6700, 12809, 4146, 3508, 3379, 11145, 3453, 2024, 5882, 483, 8820, 8317, 1856, 13056, 128, 64, 130, 132, 32, 66, 134, 136, 127, 63, 129, 31, 131, 65, 133, 15, 135, 67, 33, 137, 68, 138, 139, 69, 140, 141, 7, 16, 34, 70, 142, 143, 71, 144, 145, 35, 72, 146]",150.0,,,,,0.6763669848442078,0.8493523001670837,,
1,sae_acts_and_error_k300,0.19625898633583846,0.963,0.9933835112900402,0.5342062404622007,0.748,0.8277478924126856,0.5767087340354919,,,,,,,,,"[6134, 11869, 4795, 7911, 10305, 11794, 11647, 15033, 8163, 15744, 5638, 10959, 15528, 7755, 12736, 11718, 1823, 245, 8576, 4280, 6088, 9496, 6348, 12996, 3415, 15952, 9944, 1150, 8218, 8730, 8604, 15122, 9589, 11881, 16252, 15136, 13665, 12953, 3442, 1037, 12586, 15537, 8540, 3062, 16323, 1762, 1193, 14632, 3552, 10771, 1786, 4346, 10586, 9434, 6262, 8161, 6869, 15398, 3267, 4621, 5364, 1316, 12731, 6424, 2469, 9931, 4512, 7286, 10726, 993, 16372, 11831, 14375, 6989, 12025, 3105, 4742, 11859, 8841, 401, 14078, 13482, 6019, 5685, 10399, 27, 1975, 1426, 11383, 6500, 1910, 4605, 15521, 10758, 8527, 9565, 12822, 15791, 6700, 12809, 4146, 3508, 3379, 11145, 3453, 2024, 5882, 483, 8820, 8317, 1856, 13056, 10807, 10836, 10825, 10832, 10927, 10822, 10824, 10837, 10805, 10833, 10834, 10835, 10823, 10806, 10804, 10830, 10828, 10814, 10813, 10829, 10827, 10815, 10816, 10812, 10817, 10821, 10811, 10818, 10810, 10809, 10819, 10820, 10808, 10826, 10831, 10851, 10892, 10891, 10890, 10889, 11010, 10887, 10886, 10885, 10884, 10883, 10882, 10881, 10865, 10850, 10893, 10852, 10853, 10854, 10855, 10856, 10857, 10858, 10859, 10860, 10861, 10862, 10863, 10864, 10874, 10907, 10839, 10840, 10841, 10842, 10843, 10844, 10845, 10846, 10847, 10848, 10880, 10910, 10909, 10908, 10838, 10906, 10905, 10904, 10903, 10902, 10901, 10900, 10899, 10898, 10897, 10896, 10895, 10894, 10952, 10964, 10963, 10962, 10961, 10960, 10958, 10957, 10956, 10955, 10954, 10953, 10965, 10951, 10950, 10949, 10948, 10947, 10946, 10945, 10944, 10943, 10942, 10941, 10976, 10987, 10986, 10985, 10984, 10983, 10982, 10981, 10980, 10979, 10978, 10977, 10940, 10975, 10974, 10973, 10972, 10971, 10970, 10969, 10968, 10967, 10966, 10792, 10916, 10915, 10914, 10913, 10912, 10849, 10787, 10788, 10789, 10790, 10791, 10917, 10793, 10794, 10795, 10796, 10797, 10798, 10799, 10800, 10801, 10802, 10928, 10939, 10938, 10937, 10936, 10935, 10934, 10933, 10932, 10931, 10930, 10929, 10803, 10888, 10926, 10925, 10924, 10923, 10922, 10921, 10920, 10919, 10918, 10875]",300.0,,,,,,,0.6807814836502075,0.8424031138420105
2,sae_input,0.17260574233954581,0.9635,0.9941159764639059,0.6230685871795556,0.738,0.8085637480798771,0.5546729564666748,0.6071590781211853,0.630026638507843,0.6889804005622864,0.6921757459640503,,,,,,,,,,,,,,
2,sae_diff,0.2283594182990463,0.9615,0.9927609710438842,0.5487574132931745,0.746,0.804883512544803,0.6178640723228455,,,,,0.9192255735397339,0.8961893916130066,0.840367317199707,0.8337249755859375,,,,,,,,,,
2,sae_acts_post,0.5056539977015505,0.7655,0.8385993543974175,0.5482529928441259,0.748,0.798899129544291,0.14128802716732025,,,,,,,,,,,,,,,,,,
2,sae_acts_and_error_k25,0.21093662046648984,0.962,0.9921119684478737,0.5283307921846057,0.73,0.8244847670250897,0.5933125019073486,,,,,,,,,"[4795, 6134, 11794, 10305, 11869, 7911, 15528, 245, 1823, 5081, 15033, 15136, 10959, 401, 6088, 4280, 9496, 11881, 5638, 9931, 8163, 6348, 12996, 13665, 11647]",25.0,0.6071590781211853,0.9192255735397339,,,,,,
2,sae_acts_and_error_k50,0.20590427499537964,0.962,0.992246968987876,0.5294175901440381,0.74,0.8259888632872504,0.5863358974456787,,,,,,,,,"[4795, 6134, 11794, 10305, 11869, 7911, 15528, 245, 1823, 5081, 15033, 15136, 10959, 401, 6088, 4280, 9496, 11881, 5638, 9931, 8163, 6348, 12996, 13665, 11647, 8161, 1762, 11145, 15122, 15744, 15952, 4695, 3415, 8730, 12586, 8576, 11718, 1136, 2736, 9434, 10758, 4346, 1316, 5406, 4742, 4050, 10792, 1975, 9589, 2133]",50.0,,,0.630026638507843,0.8961893916130066,,,,
2,sae_acts_and_error_k150,0.2011896775722227,0.9615,0.9923399693598773,0.5332100270030389,0.748,0.8262288786482335,0.577701210975647,,,,,,,,,"[4795, 6134, 11794, 10305, 11869, 7911, 15528, 245, 1823, 5081, 15033, 15136, 10959, 401, 6088, 4280, 9496, 11881, 5638, 9931, 8163, 6348, 12996, 13665, 11647, 8161, 1762, 11145, 15122, 15744, 15952, 4695, 3415, 8730, 12586, 8576, 11718, 1136, 2736, 9434, 10758, 4346, 1316, 5406, 4742, 4050, 10792, 1975, 9589, 2133, 13482, 3105, 16323, 7755, 16252, 12309, 1193, 12025, 9326, 16058, 3442, 3062, 1037, 1910, 14632, 4512, 6989, 6365, 9565, 12491, 6869, 13056, 9060, 12953, 27, 7286, 14650, 15398, 12736, 7352, 3311, 5474, 6700, 8826, 2024, 6616, 6424, 3235, 8442, 6019, 15537, 8604, 14375, 1559, 10726, 11859, 15377, 6500, 15521, 11440, 8841, 6262, 13666, 4662, 15791, 9360, 14078, 8820, 2417, 4146, 3502, 14929, 5685, 9599, 14204, 10586, 10399, 10077, 6667, 5267, 2469, 1856, 8218, 9884, 4237, 7684, 195, 9809, 16045, 11053, 8699, 7505, 15850, 127, 63, 128, 129, 31, 64, 130, 131, 65, 132, 133, 15, 32, 66, 134, 135, 67]",150.0,,,,,0.6889804005622864,0.840367317199707,,
