Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
41,sae_acts_and_error,0.0689914853665596,0.99675,0.9999649953706378,1.2998133807119574,0.734,0.7848126635961695,6.486545562744141,0.593323290348053,0.6545789241790771,0.8882173299789429,"[12583, 1135, 1191, 15249, 1301, 4425, 6256, 11344, 8409, 3971, 9496, 10837, 8418, 8035, 6532, 2849, 16182, 4491, 6669, 9672, 15721, 2086, 815, 107, 14767, 7135, 11841, 11187, 14305, 9805, 14348, 9085, 12799, 10066, 14065, 3484, 12126, 3141, 12330, 10297, 10302, 7029, 4302, 6124, 4501, 6837, 9326, 3019, 14015, 11471, 1655, 6936, 8317, 7161, 6007, 9993, 9084, 12073, 12790, 12328, 1775, 1778, 7659, 12378, 14593, 13226, 15521, 11058, 5181, 7733, 14553, 12025, 15098, 15885, 6110, 362, 807, 9252, 12616, 5060, 12955, 1842, 354, 5209, 2915, 12386, 14694, 1067, 6093, 5406, 2993, 14418, 12919, 9290, 1155, 9848, 16164, 14087, 947, 13019]"
42,sae_input,0.06997411941199536,0.99675,0.9998327458186455,1.3971198088554735,0.728,0.7747699079631853,6.43688440322876,0.5906299352645874,0.644500732421875,0.8980023264884949,
42,sae_diff,0.06890038167487872,0.99775,0.9999769994249856,1.4037959105928002,0.72,0.7653701480592238,6.500807285308838,0.5906299352645874,0.644500732421875,0.8980023264884949,
42,sae_acts_post,0.5233957967990612,0.7355,0.8190232255806393,0.5596473822766325,0.714,0.784249699879952,0.1958387792110443,,,,
42,sae_acts_and_error,0.06351738125069742,0.99875,0.9999819995499888,1.4012127387418731,0.712,0.7719567827130852,6.438315391540527,0.5906299352645874,0.644500732421875,0.8980023264884949,"[1191, 12583, 6256, 11841, 4425, 3971, 11344, 1135, 15249, 15721, 11187, 8409, 8418, 10297, 7135, 10837, 6532, 4491, 815, 8035, 4501, 10302, 2086, 16182, 9290, 9085, 9326, 12073, 14065, 2849, 12799, 7029, 12386, 3019, 6669, 7161, 12330, 1301, 4302, 13718, 9496, 2993, 12939, 12328, 5060, 15906, 14348, 14593, 6007, 6936, 12790, 14767, 6093, 14305, 12025, 3141, 9252, 5181, 7659, 1778, 3484, 11009, 9672, 13083, 15098, 8317, 15569, 956, 362, 7886, 183, 15864, 15885, 5055, 16016, 12126, 14553, 11471, 15521, 9848, 807, 13019, 2915, 13473, 14773, 1608, 9164, 107, 14015, 4091, 354, 4581, 1842, 1410, 6837, 14087, 15816, 9805, 8699, 9920]"
43,sae_input,0.06934759996155392,0.99625,0.9998289948270935,1.3036640256752063,0.721,0.7739826075820697,6.42330265045166,0.5992283225059509,0.6532548666000366,0.897972822189331,
43,sae_diff,0.06469757473153366,0.99775,0.9999722491605372,1.4585955413473022,0.702,0.7498869452815163,6.42500114440918,0.5992283225059509,0.6532548666000366,0.897972822189331,
43,sae_acts_post,0.5161508982541149,0.7445,0.8253009653542018,0.5746507558404325,0.69,0.7685479772209749,0.20333325862884521,,,,
43,sae_acts_and_error,0.06264927322672904,0.99825,0.999935498048816,1.4557977286348838,0.708,0.7552975640209861,6.364170551300049,0.5992283225059509,0.6532548666000366,0.897972822189331,"[1191, 12583, 8418, 3971, 15249, 11841, 1135, 12799, 8409, 11344, 4491, 10837, 1301, 10302, 6256, 6532, 16182, 15721, 9496, 9085, 4983, 11187, 815, 6936, 6669, 9672, 14305, 8035, 10297, 7029, 7659, 4425, 15906, 7161, 14065, 4581, 9290, 107, 15295, 14348, 3141, 12790, 2086, 12126, 4501, 2993, 12386, 9326, 14767, 7135, 2849, 5060, 1778, 4302, 9252, 15816, 12073, 1655, 10066, 3019, 12330, 7886, 12025, 13226, 15885, 354, 15521, 12955, 14593, 9848, 6124, 1067, 5773, 1842, 2915, 1410, 14418, 681, 12328, 362, 956, 13019, 14087, 2644, 14694, 12427, 12288, 5181, 5991, 5369, 14078, 807, 11471, 15098, 8699, 14553, 11156, 3484, 1608, 5209]"
44,sae_input,0.07279628420261636,0.996,0.9998939998939997,1.2679898172490955,0.739,0.786496583945343,6.496848106384277,0.5810574889183044,0.6399931907653809,0.8855804204940796,
