Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_sae_input_sae_acts_and_error_k25,Cosine_Sim_sae_input_sae_acts_and_error_k50,Cosine_Sim_sae_input_sae_acts_and_error_k150,Cosine_Sim_sae_input_sae_acts_and_error_k300,Cosine_Sim_sae_diff_sae_acts_and_error_k25,Cosine_Sim_sae_diff_sae_acts_and_error_k50,Cosine_Sim_sae_diff_sae_acts_and_error_k150,Cosine_Sim_sae_diff_sae_acts_and_error_k300,Top_k_Indices,k_value,Cosine_Sim_Input_sae_acts_and_error_k25,Cosine_Sim_Diff_sae_acts_and_error_k25,Cosine_Sim_Input_sae_acts_and_error_k50,Cosine_Sim_Diff_sae_acts_and_error_k50,Cosine_Sim_Input_sae_acts_and_error_k150,Cosine_Sim_Diff_sae_acts_and_error_k150,Cosine_Sim_Input_sae_acts_and_error_k300,Cosine_Sim_Diff_sae_acts_and_error_k300
78,sae_acts_and_error_k25,0.18806000377116924,0.951,0.9894223030923056,0.7696466019166114,0.719,0.7762527468568753,2.2616686820983887,,,,,,,,,"[1191, 12583, 1135, 11187, 4425, 6669, 11344, 6256, 8418, 4491, 12799, 8035, 3971, 15721, 15249, 1301, 10837, 4501, 6532, 9672, 7135, 16182, 3019, 5055, 5181]",25.0,0.6900289058685303,0.9731887578964233,,,,,,
78,sae_acts_and_error_k50,0.1864809767205899,0.9495,0.9898685719471647,0.7880289683391781,0.71,0.7737390475961751,2.260509490966797,,,,,,,,,"[1191, 12583, 1135, 11187, 4425, 6669, 11344, 6256, 8418, 4491, 12799, 8035, 3971, 15721, 15249, 1301, 10837, 4501, 6532, 9672, 7135, 16182, 3019, 5055, 5181, 6936, 10297, 7029, 11841, 14348, 14065, 3868, 12330, 7161, 2849, 7733, 183, 2086, 4302, 14305, 3141, 12328, 13666, 12126, 14015, 11471, 8409, 15864, 9085, 12073]",50.0,,,0.705051600933075,0.9500607252120972,,,,
78,sae_acts_and_error_k150,0.18389311204799613,0.94975,0.9901015817918307,0.7615642979661131,0.723,0.785442959440582,2.256416082382202,,,,,,,,,"[1191, 12583, 1135, 11187, 4425, 6669, 11344, 6256, 8418, 4491, 12799, 8035, 3971, 15721, 15249, 1301, 10837, 4501, 6532, 9672, 7135, 16182, 3019, 5055, 5181, 6936, 10297, 7029, 11841, 14348, 14065, 3868, 12330, 7161, 2849, 7733, 183, 2086, 4302, 14305, 3141, 12328, 13666, 12126, 14015, 11471, 8409, 15864, 9085, 12073, 4581, 815, 354, 14593, 10302, 15906, 5060, 9326, 15885, 10066, 2993, 15020, 1778, 7847, 8317, 12616, 12939, 6124, 8699, 11156, 6645, 6347, 9252, 14773, 1608, 807, 1842, 2915, 9848, 15816, 14087, 12919, 12025, 13226, 6837, 745, 16016, 14553, 12386, 9805, 9290, 15098, 12542, 6616, 14767, 13019, 5209, 1655, 5406, 6577, 12955, 2644, 6110, 15521, 9993, 3821, 7659, 6007, 13083, 13510, 16372, 16164, 14078, 5369, 12061, 7886, 14694, 14876, 13718, 1067, 12790, 2904, 9084, 12427, 12013, 362, 127, 63, 128, 129, 31, 64, 130, 131, 65, 132, 133, 15, 32, 66, 134, 135, 67, 136, 137, 33, 68, 138, 139, 69]",150.0,,,,,0.7310994267463684,0.9026503562927246,,
78,sae_acts_and_error_k300,0.18398851695101878,0.9485,0.9900785808200397,0.7582400558149185,0.727,0.7865797278960577,2.2550699710845947,,,,,,,,,"[1191, 12583, 1135, 11187, 4425, 6669, 11344, 6256, 8418, 4491, 12799, 8035, 3971, 15721, 15249, 1301, 10837, 4501, 6532, 9672, 7135, 16182, 3019, 5055, 5181, 6936, 10297, 7029, 11841, 14348, 14065, 3868, 12330, 7161, 2849, 7733, 183, 2086, 4302, 14305, 3141, 12328, 13666, 12126, 14015, 11471, 8409, 15864, 9085, 12073, 4581, 815, 354, 14593, 10302, 15906, 5060, 9326, 15885, 10066, 2993, 15020, 1778, 7847, 8317, 12616, 12939, 6124, 8699, 11156, 6645, 6347, 9252, 14773, 1608, 807, 1842, 2915, 9848, 15816, 14087, 12919, 12025, 13226, 6837, 745, 16016, 14553, 12386, 9805, 9290, 15098, 12542, 6616, 14767, 13019, 5209, 1655, 5406, 6577, 12955, 2644, 6110, 15521, 9993, 3821, 7659, 6007, 13083, 13510, 16372, 16164, 14078, 5369, 12061, 7886, 14694, 14876, 13718, 1067, 12790, 2904, 9084, 12427, 12013, 362, 10818, 10815, 10816, 10790, 10875, 10789, 10817, 10796, 10800, 10801, 10802, 10799, 10803, 10804, 10798, 10805, 10806, 10788, 10797, 10807, 10814, 10795, 10808, 10809, 10810, 10794, 10793, 10811, 10812, 10792, 10813, 10791, 10888, 10901, 10900, 10899, 10898, 10897, 10896, 10895, 10894, 10893, 10892, 10891, 10890, 10889, 10902, 10887, 10886, 10885, 10884, 10883, 10882, 10881, 10880, 10879, 10878, 10877, 10876, 10983, 10833, 10820, 10821, 10822, 10823, 10824, 10825, 10826, 10827, 10828, 10829, 10830, 10831, 10832, 10819, 10834, 10835, 10836, 10838, 10839, 10840, 10841, 10842, 10874, 10905, 10904, 10903, 10952, 10962, 10961, 10960, 10959, 10958, 10957, 10956, 10955, 10954, 10953, 10963, 10951, 10950, 10949, 10948, 10947, 10946, 10945, 10944, 10943, 10942, 10973, 10780, 10982, 10981, 10980, 10979, 10978, 10977, 10976, 10975, 10974, 10941, 10972, 10971, 10970, 10969, 10968, 10967, 10966, 10965, 10964, 10909, 10919, 10918, 10917, 10916, 10915, 10914, 10913, 10912, 10911, 10910, 10920, 10908, 10907, 10843, 10747, 10781, 10782, 10783, 10784, 10785, 10786, 10930, 10940, 10939, 10938, 10937, 10936, 10935, 10934, 10933, 10932, 10931, 10787, 10929, 10928, 10927, 10926, 10925, 10924, 10923, 10922, 10921, 10853]",300.0,,,,,,,0.7327051162719727,0.9018208980560303
79,sae_input,0.19606943681829558,0.94725,0.986970486970487,0.6944919213532372,0.735,0.8005288084609353,2.2195169925689697,0.6659537553787231,0.6869882345199585,0.7183164954185486,0.7198545932769775,,,,,,,,,,,,,,
79,sae_diff,0.19581994468220165,0.94575,0.9880682380682381,0.7218003981332961,0.724,0.7883326133218131,2.2665886878967285,,,,,0.9689408540725708,0.9421406984329224,0.8938043117523193,0.8933931589126587,,,,,,,,,,
79,sae_acts_post,0.5228204578041489,0.7425,0.8201045701045702,0.5564894937424684,0.7,0.7857125714011425,0.2032974809408188,,,,,,,,,,,,,,,,,,
79,sae_acts_and_error_k25,0.19334009544632413,0.94825,0.9886284886284886,0.7175696769949157,0.73,0.7914286628586058,2.268812417984009,,,,,,,,,"[12583, 1191, 15721, 9496, 1135, 11841, 6256, 11344, 3971, 15249, 6532, 9672, 4491, 8409, 6669, 12799, 1301, 10837, 11187, 16182, 183, 2849, 6936, 14305, 7135]",25.0,0.6659537553787231,0.9689408540725708,,,,,,
79,sae_acts_and_error_k50,0.19519567261070442,0.94675,0.9879177379177378,0.7157548617660853,0.728,0.7909126546024736,2.249624729156494,,,,,,,,,"[12583, 1191, 15721, 9496, 1135, 11841, 6256, 11344, 3971, 15249, 6532, 9672, 4491, 8409, 6669, 12799, 1301, 10837, 11187, 16182, 183, 2849, 6936, 14305, 7135, 7161, 8418, 8035, 14418, 5060, 14593, 10302, 12330, 14078, 2086, 9805, 7029, 4425, 107, 6837, 4501, 815, 14348, 10297, 9290, 5181, 2077, 9085, 12616, 1842]",50.0,,,0.6869882345199585,0.9421406984329224,,,,
79,sae_acts_and_error_k150,0.19061103516732505,0.9515,0.9887259887259888,0.7174493758045755,0.722,0.7895206323301174,2.25708270072937,,,,,,,,,"[12583, 1191, 15721, 9496, 1135, 11841, 6256, 11344, 3971, 15249, 6532, 9672, 4491, 8409, 6669, 12799, 1301, 10837, 11187, 16182, 183, 2849, 6936, 14305, 7135, 7161, 8418, 8035, 14418, 5060, 14593, 10302, 12330, 14078, 2086, 9805, 7029, 4425, 107, 6837, 4501, 815, 14348, 10297, 9290, 5181, 2077, 9085, 12616, 1842, 956, 15521, 11471, 4581, 2993, 14065, 7659, 8699, 15816, 12328, 8317, 14773, 15864, 14767, 10066, 14087, 1655, 12073, 11156, 4302, 9252, 15295, 12790, 1778, 12025, 12919, 12013, 14553, 12126, 6124, 15885, 947, 1608, 12288, 12061, 5773, 13019, 14694, 2915, 3141, 13226, 15098, 8751, 16164, 9848, 3019, 1775, 15020, 16016, 12322, 10607, 1067, 13473, 6645, 3868, 6347, 9993, 5209, 14876, 3723, 7278, 8454, 7733, 12955, 807, 10169, 1782, 11361, 12427, 128, 127, 63, 31, 129, 64, 130, 131, 65, 132, 133, 15, 32, 66, 134, 135, 67, 136, 137, 33, 68, 138, 139, 69, 140, 141, 7, 16, 34, 70, 142]",150.0,,,,,0.7183164954185486,0.8938043117523193,,
