Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
7,sae_diff,0.022821950476482014,0.999375,0.9999992187194813,1.2006600814324555,0.7075,0.7536960600375234,3.242187976837158,0.5968479514122009,0.6471138000488281,0.9185230731964111,
7,sae_acts_post,0.5579623906332443,0.72125,0.7996273291925466,0.6060042490770621,0.6225,0.716447779862414,0.14147113263607025,,,,
7,sae_acts_and_error,0.02168659505640447,0.999375,0.9999992187194813,1.1606800312731402,0.7275,0.7784615384615385,3.1555283069610596,0.5968479514122009,0.6471138000488281,0.9185230731964111,"[6836, 8098, 6105, 14122, 7656, 13395, 10297, 15974, 12854, 11083, 15499, 54, 11719, 1044, 12051, 15130, 11620, 7174, 15864, 11624, 428, 1098, 4952, 13220, 14327, 12130, 5770, 14073, 14346, 11150, 5331, 7145, 9753, 12624, 4261, 1515, 2450, 432, 3351, 8760, 6498, 4986, 13618, 4346, 1721, 10120, 9907, 11883, 7660, 279, 10066, 8342, 11172, 7895, 9884, 7351, 6039, 4845, 3016, 7285, 11077, 13323, 5167, 5906, 12010, 2, 10897, 4146, 201, 1061, 7123, 10130, 3266, 2258, 3539, 745, 8632, 5218, 2178, 14305, 3991, 16118, 8834, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79, 39, 80, 81, 19, 40]"
8,sae_input,0.02401920094147777,0.999375,0.999999218690181,1.022071044631923,0.7625,0.8116192335611123,3.207693576812744,0.5744385123252869,0.6253606081008911,0.9186326265335083,
8,sae_diff,0.022152856525693244,0.999375,0.9999992186901809,1.1973836300585237,0.6875,0.7680408500413007,3.2168145179748535,0.5744385123252869,0.6253606081008911,0.9186326265335083,
8,sae_acts_post,0.5677650067234356,0.711875,0.7888596158143358,0.577528080902291,0.69,0.7670646542013967,0.1361999362707138,,,,
8,sae_acts_and_error,0.0211684258834237,0.999375,0.9999992186901808,1.0965822483838148,0.7225,0.7944481990438287,3.1435189247131348,0.5744385123252869,0.6253606081008911,0.9186326265335083,"[6836, 8098, 11719, 14122, 10297, 15974, 6105, 12854, 1044, 11620, 7335, 15499, 11883, 10120, 3351, 54, 12130, 14305, 3266, 5350, 745, 1721, 12624, 15130, 5770, 5149, 7660, 14346, 1515, 14327, 5906, 13618, 11624, 7895, 3168, 9753, 1314, 15850, 6720, 4261, 8760, 428, 12051, 11172, 6365, 13300, 9907, 11150, 13395, 8632, 6039, 15864, 5331, 643, 4346, 3174, 10957, 5752, 1855, 9210, 6498, 4146, 13220, 5746, 9884, 5167, 7123, 8136, 14460, 2299, 8440, 8342, 6768, 7886, 4986, 2, 10897, 4384, 8834, 26, 3160, 7174, 13656, 3019, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79, 39, 80, 81, 19]"
9,sae_input,0.021149428969361693,1.0,1.0,1.7573484642093127,0.675,0.7172847265870522,3.0829973220825195,0.5896651744842529,0.6527342796325684,0.9218945503234863,
9,sae_diff,0.02054987765849494,1.0,1.0,1.4283903730351966,0.67,0.7140917661847894,3.1723859310150146,0.5896651744842529,0.6527342796325684,0.9218945503234863,
9,sae_acts_post,0.5562658884047922,0.71,0.7983337892227735,0.6171760415780347,0.66,0.7014959145191703,0.143824502825737,,,,
9,sae_acts_and_error,0.01933229786216424,1.0,1.0,1.4414294457556323,0.6625,0.724676304211188,3.0791800022125244,0.5896651744842529,0.6527342796325684,0.9218945503234863,"[6836, 8098, 14305, 14122, 6105, 11620, 11883, 11719, 15974, 1044, 12854, 15130, 15499, 7656, 5350, 10957, 3266, 12051, 3351, 15864, 12130, 5331, 1855, 10297, 12624, 9884, 3539, 54, 1314, 14327, 14346, 11172, 7886, 11984, 11150, 5149, 7660, 9907, 5752, 5906, 4261, 9753, 10120, 6031, 428, 10431, 1515, 4346, 7895, 16118, 5167, 5746, 745, 13395, 13323, 13618, 643, 7738, 6768, 7174, 1793, 7351, 1098, 13656, 7510, 309, 13220, 12232, 9848, 12398, 8342, 3991, 14460, 1721, 9210, 8760, 4986, 1910, 400, 12025, 4146, 8136, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79, 39, 80, 81, 19, 40, 82]"
10,sae_input,0.022025417935234774,0.999375,1.0,1.5780534715924261,0.7025,0.7550330528846154,3.1122143268585205,0.6039198040962219,0.6629772782325745,0.9094873666763306,
10,sae_diff,0.022045986263952155,0.999375,0.9999992186718671,1.2829875394499646,0.685,0.7484975961538461,3.204117774963379,0.6039198040962219,0.6629772782325745,0.9094873666763306,
10,sae_acts_post,0.5535109936941293,0.72,0.8043546542154216,0.6201990146703615,0.63,0.7002453926282051,0.14505548775196075,,,,
10,sae_acts_and_error,0.020967282426065027,0.999375,0.9999992186718671,1.2985425757065598,0.69,0.7637469951923078,3.1196165084838867,0.6039198040962219,0.6629772782325745,0.9094873666763306,"[6836, 8098, 14122, 6105, 15974, 1044, 11719, 14073, 7656, 11620, 12854, 14327, 15130, 54, 10297, 11883, 11150, 12624, 3351, 428, 12051, 11083, 3168, 1515, 15499, 7660, 14305, 12130, 5149, 13220, 3539, 643, 5157, 11173, 11172, 27, 10120, 4261, 14346, 1314, 5906, 1061, 4146, 4346, 10006, 14460, 5331, 7123, 13395, 3345, 13310, 15864, 432, 9907, 8760, 7955, 13323, 3254, 9843, 7886, 12010, 11077, 5752, 11984, 1721, 4845, 10957, 15446, 1855, 309, 8136, 588, 7769, 3016, 9808, 3019, 3991, 4952, 5746, 14159, 4384, 7688, 5770, 5549, 400, 13618, 4465, 4986, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79]"
11,sae_input,0.021428197505902604,0.999375,0.99999921875,1.518437064010022,0.6825,0.7386749999999999,3.0723650455474854,0.60649174451828,0.6611465811729431,0.9098303914070129,
11,sae_diff,0.022524876962110342,0.999375,0.99999921875,1.215196447770644,0.695,0.74775,3.2293336391448975,0.60649174451828,0.6611465811729431,0.9098303914070129,
11,sae_acts_post,0.5579474622898973,0.720625,0.7981148437500001,0.6003656022164013,0.645,0.7285499999999999,0.14456292986869812,,,,
11,sae_acts_and_error,0.02130027396247689,0.999375,0.99999921875,1.221996868974608,0.715,0.764375,3.1231582164764404,0.60649174451828,0.6611465811729431,0.9098303914070129,"[6836, 11719, 14305, 15974, 8098, 15499, 6105, 12854, 3351, 11620, 7656, 1044, 54, 14122, 12051, 10297, 3168, 5906, 10120, 15130, 4146, 13618, 10957, 11883, 428, 5350, 14346, 11150, 7660, 15864, 9210, 13300, 11083, 12130, 13498, 8342, 5331, 13395, 1314, 26, 1098, 2299, 4346, 11172, 11984, 6050, 6039, 279, 9907, 5149, 7174, 4261, 1721, 5770, 14327, 5157, 1793, 13323, 12010, 10134, 11624, 12624, 10066, 5209, 12280, 3174, 3484, 643, 9884, 11077, 11173, 4579, 5167, 1515, 2, 1061, 10130, 9871, 12232, 10431, 6720, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79, 39, 80, 81, 19, 40, 82, 83]"
12,sae_input,0.022086914957524587,1.0,1.0,1.2999893216106477,0.7075,0.7773358348968106,3.1604745388031006,0.5831322073936462,0.6431466937065125,0.9007893204689026,
12,sae_diff,0.022081616430266945,1.0,1.0,1.18433559323721,0.715,0.7723076923076924,3.256711006164551,0.5831322073936462,0.6431466937065125,0.9007893204689026,
12,sae_acts_post,0.5672386665115116,0.711875,0.7897621000820345,0.5812053863273069,0.685,0.7681801125703565,0.12895187735557556,,,,
12,sae_acts_and_error,0.020894069210128187,1.0,1.0,1.1572604761442342,0.7,0.7830143839899937,3.1658811569213867,0.5831322073936462,0.6431466937065125,0.9007893204689026,"[6836, 6105, 14122, 7656, 15974, 12854, 11620, 15130, 15499, 8098, 10297, 54, 5350, 11083, 14305, 10120, 3351, 5752, 1044, 9210, 10431, 2299, 428, 12624, 11150, 588, 8342, 3174, 12130, 1721, 5149, 1515, 14460, 13498, 3168, 11624, 4146, 432, 14346, 13618, 7660, 14327, 3539, 11883, 27, 4346, 7145, 11172, 15864, 1098, 6039, 1314, 4261, 5331, 9753, 6365, 12051, 9907, 3345, 11719, 3991, 745, 11984, 7285, 13323, 3484, 13220, 15869, 2450, 9871, 11173, 7123, 14159, 7769, 6720, 7781, 1859, 9884, 12010, 5167, 1910, 400, 6768, 2178, 5218, 11077, 201, 5906, 7351, 14598, 1061, 12025, 5157, 1855, 643, 13656, 16118, 8632, 10957, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36]"
13,sae_input,0.022255807083036493,0.999375,0.9999992187451172,1.2690297880454602,0.725,0.7978297829782978,3.1317365169525146,0.5808351635932922,0.6391437649726868,0.9047878980636597,
13,sae_diff,0.023297323073537365,0.999375,0.9999992187451171,1.0701804451762111,0.7,0.7837033703370337,3.272569417953491,0.5808351635932922,0.6391437649726868,0.9047878980636597,
13,sae_acts_post,0.56042580086451,0.72125,0.7946479352995957,0.6004689421521614,0.645,0.7290979097909791,0.1365697979927063,,,,
13,sae_acts_and_error,0.02184483804599716,0.999375,0.9999992187451171,1.0691963830133677,0.72,0.791979197919792,3.1714868545532227,0.5808351635932922,0.6391437649726868,0.9047878980636597,"[6836, 6105, 14122, 8098, 7656, 3351, 15974, 12051, 1044, 10297, 11719, 12854, 3539, 54, 14305, 15499, 12130, 13395, 11083, 27, 1098, 5331, 11620, 15130, 1061, 2371, 5350, 11883, 9210, 15864, 428, 7886, 5906, 279, 4346, 8136, 10120, 9753, 15869, 14346, 1314, 7285, 4261, 9907, 13618, 5770, 12398, 26, 8342, 13323, 5167, 1721, 7660, 5752, 1855, 12624, 3345, 2450, 3016, 12025, 7123, 10431, 1707, 11172, 4952, 6768, 1910, 11150, 10897, 745, 7688, 5825, 1793, 7769, 3266, 6720, 1515, 588, 3019, 9884, 9808, 5149, 8760, 2299, 5746, 7895, 432, 13656, 11077, 2178, 6498, 12010, 3991, 16118, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77]"
14,sae_input,0.021265623392714633,0.999375,0.9999992185436466,1.3376423459613318,0.7175,0.7782129497125355,3.066911220550537,0.5941081047058105,0.6434431076049805,0.909403383731842,
14,sae_diff,0.021428088735198997,0.999375,0.9999992185436467,1.2454754158480303,0.7125,0.7612412442569858,3.1742184162139893,0.5941081047058105,0.6434431076049805,0.909403383731842,
14,sae_acts_post,0.5489935150971884,0.723125,0.8056619638623324,0.6471210371158699,0.6175,0.6668424091787803,0.15266089141368866,,,,
14,sae_acts_and_error,0.019779485207631214,0.999375,0.9999992185436466,1.2852570399578491,0.7025,0.7617684717933269,3.058440685272217,0.5941081047058105,0.6434431076049805,0.909403383731842,"[8098, 6836, 11719, 6105, 15974, 7656, 14122, 15499, 12854, 1044, 12051, 3351, 10297, 14327, 12624, 14305, 5331, 11620, 15864, 9210, 3168, 14346, 11883, 5906, 1314, 7660, 11172, 54, 4579, 11150, 428, 5350, 4346, 6720, 1098, 279, 745, 4261, 1515, 10120, 7285, 9907, 9753, 5149, 13220, 12232, 10134, 6365, 3016, 15446, 4845, 7174, 26, 3160, 3539, 6039, 12010, 11077, 9843, 1061, 10130, 12398, 13323, 8760, 7895, 4146, 5167, 5770, 2294, 5746, 8136, 400, 1721, 3266, 9884, 2299, 12130, 8834, 7145, 3019, 63, 31, 64, 65, 15, 32, 66, 67, 33, 68, 69, 7, 16, 34, 70, 71, 35, 72, 73, 17, 36, 74, 75, 37, 76, 77, 3, 8, 18, 38, 78, 79, 39, 80, 81, 19, 40, 82, 83, 41]"
15,sae_input,0.023472219256528398,0.999375,0.9999992185436467,1.0445120213952606,0.7325,0.8000552333609501,3.1633670330047607,0.6110057830810547,0.6574388742446899,0.9154210090637207,
15,sae_diff,0.022873798713481254,0.999375,0.9999992185436467,1.2330489775719256,0.715,0.7613918806959404,3.2463531494140625,0.6110057830810547,0.6574388742446899,0.9154210090637207,
15,sae_acts_post,0.5556595859656345,0.725625,0.8012701791566835,0.6094982432006709,0.6675,0.7257161507368632,0.1399686187505722,,,,
