Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
6,sae_acts_and_error,0.02260298476470118,0.999375,0.9999992186901809,1.2658200101001689,0.715,0.7620334910265074,3.2307488918304443,0.5893985033035278,0.589965283870697,0.9930123090744019,"[10152, 13152, 15105, 11719, 89, 13853]"
7,sae_input,0.022482669228980193,0.999375,0.9999992187194813,1.2421718846904597,0.7375,0.7875422138836773,3.134737968444824,0.5968479514122009,0.6023918390274048,0.9901393055915833,
7,sae_diff,0.022821950476482014,0.999375,0.9999992187194813,1.2006600814324555,0.7075,0.7536960600375234,3.242187976837158,0.5968479514122009,0.6023918390274048,0.9901393055915833,
7,sae_acts_post,0.12375461479565146,0.980625,0.9988757373334897,0.8325981655271392,0.715,0.773733583489681,2.852128744125366,,,,
7,sae_acts_and_error,0.022953782605051643,0.999375,0.9999992187194813,1.2070916899015225,0.7075,0.7538961851156972,3.246685266494751,0.5968479514122009,0.6023918390274048,0.9901393055915833,"[7558, 9828, 11719, 14690, 2442, 12155]"
8,sae_input,0.02401920094147777,0.999375,0.999999218690181,1.022071044631923,0.7625,0.8116192335611123,3.207693576812744,0.5744385123252869,0.578544020652771,0.9910412430763245,
8,sae_diff,0.022152856525693244,0.999375,0.9999992186901809,1.1973836300585237,0.6875,0.7680408500413007,3.2168145179748535,0.5744385123252869,0.578544020652771,0.9910412430763245,
8,sae_acts_post,0.11934735868976677,0.985,0.9992835388959467,1.0029300823247298,0.6875,0.7435858927185802,2.958932876586914,,,,
8,sae_acts_and_error,0.0224426984832116,0.999375,0.999999218690181,1.198752585837974,0.69,0.7661134890240545,3.2247543334960938,0.5744385123252869,0.578544020652771,0.9910412430763245,"[10152, 7558, 2327, 11719, 2442, 14668]"
9,sae_input,0.021149428969361693,1.0,1.0,1.7573484642093127,0.675,0.7172847265870522,3.0829973220825195,0.5896651744842529,0.5912670493125916,0.9954759478569031,
9,sae_diff,0.02054987765849494,1.0,1.0,1.4283903730351966,0.67,0.7140917661847894,3.1723859310150146,0.5896651744842529,0.5912670493125916,0.9954759478569031,
9,sae_acts_post,0.11180775447917035,0.98875,0.9995342112461412,1.24115280969233,0.6375,0.671426775612822,2.8709678649902344,,,,
9,sae_acts_and_error,0.02071236760933549,1.0,1.0,1.4366328338055256,0.67,0.7122061596480201,3.1803598403930664,0.5896651744842529,0.5912670493125916,0.9954759478569031,"[4339, 11719, 12254, 14690, 9261, 14069]"
10,sae_input,0.022025417935234774,0.999375,1.0,1.5780534715924261,0.7025,0.7550330528846154,3.1122143268585205,0.6039198040962219,0.6045365333557129,0.9934208393096924,
10,sae_diff,0.022045986263952155,0.999375,0.9999992186718671,1.2829875394499646,0.685,0.7484975961538461,3.204117774963379,0.6039198040962219,0.6045365333557129,0.9934208393096924,
10,sae_acts_post,0.11637947401871056,0.98875,0.9991874187418742,1.1126116154416024,0.675,0.7287910657051282,2.913835287094116,,,,
10,sae_acts_and_error,0.022134631938566473,0.999375,0.9999984373437343,1.2945225213904876,0.68,0.7481720753205128,3.207207441329956,0.6039198040962219,0.6045365333557129,0.9934208393096924,"[4339, 13853, 11719, 7558, 8343, 13152]"
11,sae_input,0.021428197505902604,0.999375,0.99999921875,1.518437064010022,0.6825,0.7386749999999999,3.0723650455474854,0.60649174451828,0.6108337640762329,0.9917439818382263,
11,sae_diff,0.022524876962110342,0.999375,0.99999921875,1.215196447770644,0.695,0.74775,3.2293336391448975,0.60649174451828,0.6108337640762329,0.9917439818382263,
11,sae_acts_post,0.11812050597967776,0.98625,0.99918671875,1.0478785599718103,0.6875,0.7286249999999999,2.8708503246307373,,,,
11,sae_acts_and_error,0.022658693149921572,0.999375,0.99999921875,1.2078369604593657,0.6975,0.7501749999999999,3.2329723834991455,0.60649174451828,0.6108337640762329,0.9917439818382263,"[11719, 3160, 14690, 12155, 14261, 12254]"
12,sae_input,0.022086914957524587,1.0,1.0,1.2999893216106477,0.7075,0.7773358348968106,3.1604745388031006,0.5831322073936462,0.5856638550758362,0.9924996495246887,
