Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
0,sae_input,0.035974111632446,1.0,1.0,1.158883688327381,0.73,0.7934019289746211,4.50394344329834,0.6353586316108704,0.634128212928772,0.9991448521614075,
0,sae_diff,0.03235506837467469,1.0,1.0,1.2192155761741381,0.7233333333333334,0.7878572380994711,4.434714317321777,0.6353586316108704,0.634128212928772,0.9991448521614075,
0,sae_acts_post,0.1975102570479048,0.9475,0.986368017688938,0.8594423133207314,0.725,0.7536668296368728,3.5765137672424316,,,,
0,sae_acts_and_error,0.03230896222605438,1.0,1.0,1.2203963178106203,0.7266666666666667,0.7875350015556247,4.436615943908691,0.6353586316108704,0.634128212928772,0.9991448521614075,"[11061, 11323, 12973, 2073, 15810, 11690]"
1,sae_input,0.033972119976303984,1.0,1.0,1.071515621154126,0.735,0.8089789910343905,4.4548749923706055,0.6327515244483948,0.6321315765380859,0.9988399744033813,
1,sae_diff,0.03054958928769057,1.0,1.0,1.1304294407866973,0.7116666666666667,0.78544984165217,4.37923526763916,0.6327515244483948,0.6321315765380859,0.9988399744033813,
1,sae_acts_post,0.1959734624538867,0.9504166666666667,0.986652552379841,0.7862766943724612,0.7133333333333334,0.778625273205763,3.602102279663086,,,,
1,sae_acts_and_error,0.030564843296188925,1.0,1.0,1.1188296172937449,0.7116666666666667,0.7865984209822026,4.380220413208008,0.6327515244483948,0.6321315765380859,0.9988399744033813,"[11061, 4487, 6134, 15810, 2073, 15085]"
2,sae_input,0.0328154737881515,0.9995833333333334,1.0,1.2733303930458915,0.7116666666666667,0.7785445211187786,4.4168701171875,0.6036437153816223,0.6047303676605225,0.9985103011131287,
2,sae_diff,0.03188789326538373,1.0,1.0,1.1523335277501865,0.705,0.7862786278627864,4.4279327392578125,0.6036437153816223,0.6047303676605225,0.9985103011131287,
2,sae_acts_post,0.18905023650394776,0.9525,0.9882346486887765,0.8579958179487504,0.6883333333333334,0.7565423208987565,3.6450676918029785,,,,
2,sae_acts_and_error,0.0318020464591818,1.0,1.0,1.1591496365688776,0.71,0.7858008023024524,4.426027774810791,0.6036437153816223,0.6047303676605225,0.9985103011131287,"[2951, 4487, 4847, 12851, 7078, 15810]"
3,sae_input,0.03497431257907641,1.0,1.0,1.061369738381451,0.7433333333333333,0.8098693275256679,4.467171669006348,0.6436430215835571,0.6443018913269043,0.9990970492362976,
3,sae_diff,0.03173554371718653,1.0,1.0,1.1224140995474512,0.725,0.7891906306946975,4.418601989746094,0.6436430215835571,0.6443018913269043,0.9990970492362976,
3,sae_acts_post,0.18952789028969577,0.9525,0.9880694113039203,0.8434035811436644,0.7016666666666667,0.7626338948397707,3.6748785972595215,,,,
3,sae_acts_and_error,0.03165081279702914,1.0,1.0,1.124225298888556,0.7283333333333334,0.7892684119294191,4.415189743041992,0.6436430215835571,0.6443018913269043,0.9990970492362976,"[6134, 15810, 15660, 3212, 6833, 3498]"
4,sae_input,0.03322998810368733,1.0,1.0,1.2862603743650312,0.7016666666666667,0.7716327188274383,4.421267032623291,0.6472467184066772,0.6461203694343567,0.9991217255592346,
4,sae_diff,0.03048955814582592,1.0,1.0,1.1824158641451452,0.72,0.785723016746119,4.374396800994873,0.6472467184066772,0.6461203694343567,0.9991217255592346,
4,sae_acts_post,0.2000193541667535,0.9466666666666667,0.98577282774684,0.8160335716727432,0.7183333333333334,0.7747885899701081,3.5858137607574463,,,,
4,sae_acts_and_error,0.03034359262639163,1.0,1.0,1.1813961003446638,0.73,0.7864119745307864,4.370936870574951,0.6472467184066772,0.6461203694343567,0.9991217255592346,"[15810, 4487, 2073, 16216, 2951, 900]"
5,sae_input,0.0336954563603732,1.0,1.0,1.1907185898386323,0.7183333333333334,0.784930943677152,4.444464206695557,0.638365626335144,0.6385101079940796,0.9990201592445374,
5,sae_diff,0.030964959347958506,1.0,1.0,1.203794902089779,0.7083333333333334,0.769919665774064,4.384360313415527,0.638365626335144,0.6385101079940796,0.9990201592445374,
5,sae_acts_post,0.18925726490582376,0.9504166666666667,0.987852769342201,0.8894529613555964,0.67,0.7340303781153125,3.7856366634368896,,,,
5,sae_acts_and_error,0.030981713051788134,1.0,1.0,1.202449032270536,0.7016666666666667,0.7703530039222658,4.385391712188721,0.638365626335144,0.6385101079940796,0.9990201592445374,"[11061, 2073, 6976, 7078, 15810, 4487]"
6,sae_input,0.03292222858433719,1.0,1.0,1.2949653838370632,0.7,0.7678507834757835,4.376443862915039,0.6191115379333496,0.6189349889755249,0.9983270764350891,
6,sae_diff,0.031046254015623685,1.0,1.0,1.2856856494073357,0.705,0.7600271545584045,4.368833541870117,0.6191115379333496,0.6189349889755249,0.9983270764350891,
6,sae_acts_post,0.19015885177325637,0.9495833333333333,0.9879355991154671,0.9006152720911946,0.685,0.7394275284900284,3.646747350692749,,,,
6,sae_acts_and_error,0.031017252606918594,1.0,0.9999999999999999,1.2815530000184028,0.705,0.7601161858974359,4.368926048278809,0.6191115379333496,0.6189349889755249,0.9983270764350891,"[11061, 2209, 2616, 6976, 4487, 12851]"
7,sae_input,0.03401412257168265,1.0,1.0,1.1499915721907898,0.715,0.7984242868731317,4.465219497680664,0.6196762919425964,0.6203426718711853,0.9984287023544312,
7,sae_diff,0.030539098785001297,1.0,1.0,1.294789886340236,0.7133333333333334,0.7779333488904446,4.376023292541504,0.6196762919425964,0.6203426718711853,0.9984287023544312,
7,sae_acts_post,0.20159955326181422,0.9458333333333333,0.9854999093744335,0.8024333444423375,0.7166666666666667,0.7782778277827782,3.6425132751464844,,,,
7,sae_acts_and_error,0.030523331079915686,1.0,0.9999999999999999,1.2945226410788853,0.7166666666666667,0.778266715560445,4.37337064743042,0.6196762919425964,0.6203426718711853,0.9984287023544312,"[15660, 11061, 4487, 15810, 2073, 3020]"
8,sae_input,0.032997475767482506,1.0,1.0,1.252837627866111,0.7216666666666667,0.7744974944166046,4.414570331573486,0.6316448450088501,0.6316750049591064,0.9979484677314758,
8,sae_diff,0.03167958413644378,1.0,1.0,1.213751142128117,0.7,0.7708863431815909,4.410398006439209,0.6316448450088501,0.6316750049591064,0.9979484677314758,
8,sae_acts_post,0.18894837556673805,0.9516666666666667,0.9881555473302411,0.9139334447534135,0.6866666666666666,0.7452638362648474,3.6600027084350586,,,,
8,sae_acts_and_error,0.03158068249576558,1.0,1.0,1.2134953905457913,0.705,0.7715863509594552,4.4072346687316895,0.6316448450088501,0.6316750049591064,0.9979484677314758,"[11061, 12973, 16007, 4487, 15810, 11105]"
9,sae_input,0.033632421775943444,1.0,1.0,1.252424633637775,0.7183333333333334,0.7856307956050806,4.414831161499023,0.6326175332069397,0.6333614587783813,0.9989523887634277,
9,sae_diff,0.032456537285532876,1.0,1.0,1.0561727723239218,0.7283333333333334,0.8046220124455922,4.448426723480225,0.6326175332069397,0.6333614587783813,0.9989523887634277,
9,sae_acts_post,0.20036582712401477,0.9420833333333334,0.985150340560802,0.8780833133232121,0.6933333333333334,0.739922743818949,3.557943105697632,,,,
9,sae_acts_and_error,0.032390495555828236,1.0,1.0,1.0505397201358249,0.7316666666666667,0.8052565372755509,4.44517707824707,0.6326175332069397,0.6333614587783813,0.9989523887634277,"[15810, 9421, 2951, 9758, 11061, 2729]"
10,sae_input,0.033265359018426664,1.0,1.0,1.1845419216186632,0.7366666666666667,0.7911777777777778,4.399260997772217,0.6473164558410645,0.6479762196540833,0.9990760087966919,
10,sae_diff,0.030655969659757,1.0,0.9999999999999999,1.3035300797796319,0.695,0.7644333333333332,4.36613655090332,0.6473164558410645,0.6479762196540833,0.9990760087966919,
10,sae_acts_post,0.1982427711487732,0.94,0.9857270833333333,0.840124154956482,0.7033333333333334,0.7701222222222223,3.4799091815948486,,,,
10,sae_acts_and_error,0.03055123896277178,1.0,1.0,1.2998727554225946,0.695,0.7652444444444445,4.3575053215026855,0.6473164558410645,0.6479762196540833,0.9990760087966919,"[15810, 9178, 12973, 13849, 2616, 2951]"
11,sae_input,0.032947136863219026,1.0,1.0,1.1828105815936423,0.7183333333333334,0.7836309292325472,4.405799865722656,0.6322702765464783,0.633768618106842,0.9970096349716187,
11,sae_diff,0.030747735273855763,1.0,1.0,1.1421959304967395,0.7266666666666667,0.7785864287380971,4.3859429359436035,0.6322702765464783,0.633768618106842,0.9970096349716187,
11,sae_acts_post,0.18467531185704814,0.9475,0.9885569364978727,0.9245462450130625,0.6533333333333333,0.7164524050267225,3.6308345794677734,,,,
11,sae_acts_and_error,0.031024653146620923,1.0,1.0,1.135995208357865,0.7216666666666667,0.7788197646640519,4.398109436035156,0.6322702765464783,0.633768618106842,0.9970096349716187,"[11323, 15810, 8584, 2729, 6134, 15660]"
12,sae_input,0.031907494119642145,1.0,1.0,1.378832029893243,0.6866666666666666,0.7577743410585343,4.3656487464904785,0.6449921727180481,0.6443113088607788,0.9986618161201477,
