Seed,Feature_Type,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Error,Cosine_Sim_Input_Combined,Cosine_Sim_Error_Combined,Top_k_Indices
50,sae_acts_and_error,0.011108018654121221,1.0,0.9999999999999999,1.449409946313193,0.686,0.7467147435897435,2.906480312347412,0.5270985960960388,0.5306057929992676,0.9975129961967468,"[13716, 15077, 3935, 14132, 9880, 15943]"
51,sae_input,0.007368172445679525,1.0,1.0,2.039824759307074,0.684,0.7290594591128425,2.421335458755493,0.5307322144508362,0.5341702103614807,0.9971188306808472,
51,sae_diff,0.010656763117022195,1.0,1.0,1.6602969431322077,0.664,0.7140704403725613,2.853109836578369,0.5307322144508362,0.5341702103614807,0.9971188306808472,
51,sae_acts_post,0.06363321629409763,0.9985,0.9999909989108683,1.1149505727987772,0.672,0.7328427836291058,2.528590440750122,,,,
51,sae_acts_and_error,0.010575385775058883,1.0,1.0,1.6535226980447175,0.66,0.7161544750637233,2.844738721847534,0.5307322144508362,0.5341702103614807,0.9971188306808472,"[5033, 13716, 5731, 1360, 11456, 9262]"
52,sae_input,0.007840866401486747,1.0,1.0,1.6385802136841754,0.714,0.7632772072606098,2.4888322353363037,0.5252673625946045,0.5280135869979858,0.9981821775436401,
52,sae_diff,0.011028657456868462,1.0,1.0,1.454216084923583,0.72,0.7546099745269872,2.899418592453003,0.5252673625946045,0.5280135869979858,0.9981821775436401,
52,sae_acts_post,0.06180295714337419,0.9995,0.9999979998379869,1.1756964437091388,0.692,0.7416011150450985,2.6253674030303955,,,,
52,sae_acts_and_error,0.011036924697739004,1.0,1.0,1.4536611643093733,0.722,0.7531040228135665,2.900520086288452,0.5252673625946045,0.5280135869979858,0.9981821775436401,"[10906, 3032, 8087, 891, 14132, 3504]"
53,sae_input,0.008032419940796037,1.0,1.0,1.7236614709976397,0.722,0.7607438083114455,2.514456033706665,0.5153685212135315,0.5208497047424316,0.9948920607566833,
53,sae_diff,0.01122203335495129,1.0,1.0,1.5282541247810704,0.674,0.73813628965984,2.9118053913116455,0.5153685212135315,0.5208497047424316,0.9948920607566833,
53,sae_acts_post,0.06105519626024726,0.9995,0.9999989995588054,1.207890857327712,0.688,0.7480623277848498,2.5772266387939453,,,,
53,sae_acts_and_error,0.011175875725666244,1.0,1.0,1.5354803636881411,0.68,0.7384102225301727,2.906259298324585,0.5153685212135315,0.5208497047424316,0.9948920607566833,"[9666, 14132, 15766, 13766, 8161, 1245]"
54,sae_input,0.008042722073024602,1.0,1.0,1.5849163239421404,0.712,0.7687346977964826,2.506272792816162,0.5044243931770325,0.5079821348190308,0.9959769248962402,
54,sae_diff,0.011635541473970765,1.0,1.0,1.357532898458597,0.698,0.7614696516298347,2.947997570037842,0.5044243931770325,0.5079821348190308,0.9959769248962402,
54,sae_acts_post,0.060271229562044906,0.999,0.9999949999549996,1.1862250401063341,0.696,0.7483157574690754,2.6111607551574707,,,,
54,sae_acts_and_error,0.011673915241665899,1.0,1.0,1.3607612829549827,0.698,0.7620457345857804,2.950416088104248,0.5044243931770325,0.5079821348190308,0.9959769248962402,"[14132, 11546, 2157, 6726, 3504, 15901]"
55,sae_input,0.008135478519220835,1.0,1.0,1.6149272937546706,0.726,0.7896085591645845,2.5198161602020264,0.5027982592582703,0.5097622871398926,0.9934180974960327,
55,sae_diff,0.011711456979761087,1.0,1.0,1.326226265218465,0.714,0.7796944070728427,2.9567790031433105,0.5027982592582703,0.5097622871398926,0.9934180974960327,
55,sae_acts_post,0.05999190347829485,1.0,1.0,1.1726862253977879,0.69,0.7465724902299955,2.579113483428955,,,,
55,sae_acts_and_error,0.011591858021548372,1.0,1.0,1.3216336385235907,0.72,0.7806553911205074,2.9449403285980225,0.5027982592582703,0.5097622871398926,0.9934180974960327,"[14132, 13716, 4946, 15077, 7797, 10403]"
56,sae_input,0.00788455873882164,1.0,1.0,1.6508678144695703,0.72,0.7661533043032788,2.4900405406951904,0.5035722851753235,0.5042762756347656,0.9971342086791992,
56,sae_diff,0.011148702269316836,1.0,1.0,1.4081779908690542,0.692,0.7480308657786886,2.9013428688049316,0.5035722851753235,0.5042762756347656,0.9971342086791992,
56,sae_acts_post,0.062487223818360034,0.9985,0.9999949998199934,1.1927956781133973,0.694,0.7373527151639343,2.6268727779388428,,,,
56,sae_acts_and_error,0.011116665144318378,1.0,1.0,1.415578807106309,0.69,0.7467501280737705,2.8983545303344727,0.5035722851753235,0.5042762756347656,0.9971342086791992,"[9666, 3935, 1002, 9880, 7985, 568]"
57,sae_input,0.007295813514932642,1.0,1.0,1.718048526138257,0.704,0.7625928059395801,2.4147043228149414,0.5174456834793091,0.5174631476402283,0.9985327124595642,
57,sae_diff,0.01043221359834187,1.0,1.0,1.5840884841720604,0.672,0.7285586277521762,2.8410074710845947,0.5174456834793091,0.5174631476402283,0.9985327124595642,
57,sae_acts_post,0.05985488151922831,0.999,0.999996999988,1.1942771459474224,0.7,0.7338229646697387,2.5885002613067627,,,,
57,sae_acts_and_error,0.01045122759377368,1.0,1.0,1.6099902875113195,0.666,0.7257584485407066,2.8422248363494873,0.5174456834793091,0.5174631476402283,0.9985327124595642,"[9666, 13354, 14392, 4696, 4368, 15935]"
58,sae_input,0.007969786862935601,1.0,1.0,1.6604412387641565,0.702,0.7659925381499094,2.4996209144592285,0.5321101546287537,0.5368621349334717,0.9978152513504028,
58,sae_diff,0.011542793886776991,1.0,1.0,1.278923054988485,0.702,0.7667291156266512,2.942951202392578,0.5321101546287537,0.5368621349334717,0.9978152513504028,
58,sae_acts_post,0.06330953957681375,1.0,1.0,1.0670328088415775,0.666,0.7465052601239373,2.606942892074585,,,,
58,sae_acts_and_error,0.011535486644043651,1.0,1.0,1.2888317307504185,0.698,0.7652399481193256,2.9417576789855957,0.5321101546287537,0.5368621349334717,0.9978152513504028,"[14132, 9880, 10281, 9106, 15077, 7985]"
59,sae_input,0.008109963633253538,1.0,1.0,1.5862774322625832,0.74,0.7730212602459017,2.5138466358184814,0.5338439345359802,0.5428742170333862,0.9919325113296509,
59,sae_diff,0.011600629395609229,1.0,0.9999999999999999,1.4226224404618424,0.702,0.7588691086065575,2.9444191455841064,0.5338439345359802,0.5428742170333862,0.9919325113296509,
59,sae_acts_post,0.06462681787420596,0.9995,0.9999989999639987,1.1021676693951714,0.714,0.7509125256147542,2.575589895248413,,,,
59,sae_acts_and_error,0.011393241918546706,1.0,1.0,1.421935910441904,0.706,0.7559874487704917,2.923243284225464,0.5338439345359802,0.5428742170333862,0.9919325113296509,"[13716, 16049, 9666, 4810, 4795, 3515]"
60,sae_input,0.007949549673550426,1.0,1.0,1.7685133737534615,0.704,0.744723601935349,2.4983856678009033,0.5151513814926147,0.5187351107597351,0.9965753555297852,
60,sae_diff,0.011165924123463199,1.0,1.0,1.4147304422557718,0.698,0.7410586552217454,2.916320323944092,0.5151513814926147,0.5187351107597351,0.9965753555297852,
60,sae_acts_post,0.06171787567532314,0.9985,0.9999959988436657,1.0766185600726368,0.684,0.748468920287409,2.6095240116119385,,,,
60,sae_acts_and_error,0.011121732535682119,1.0,1.0,1.391069943487066,0.71,0.7446593046245842,2.910367727279663,0.5151513814926147,0.5187351107597351,0.9965753555297852,"[13003, 7985, 9666, 14132, 4946, 8087]"
61,sae_input,0.007757890118709241,1.0,1.0,1.576275873016449,0.708,0.7719191563585157,2.477081060409546,0.532898485660553,0.5367293357849121,0.9978673458099365,
61,sae_diff,0.010774798466228088,1.0,1.0,1.536363734445032,0.66,0.7335776351794658,2.875763416290283,0.532898485660553,0.5367293357849121,0.9978673458099365,
61,sae_acts_post,0.061616603853025365,0.9985,0.9999919999279994,1.1044179995305488,0.708,0.7586852506760974,2.5311648845672607,,,,
61,sae_acts_and_error,0.010786040955743996,1.0,1.0,1.5466408072161226,0.656,0.7325214830935655,2.876206398010254,0.532898485660553,0.5367293357849121,0.9978673458099365,"[14132, 16327, 10906, 10281, 1360, 3504]"
62,sae_input,0.008433817162367326,1.0,1.0,1.5628490589204878,0.732,0.7893530845072696,2.556283712387085,0.5260363817214966,0.5304733514785767,0.996061384677887,
62,sae_diff,0.011751768013548226,1.0,1.0,1.4079232182946675,0.736,0.774362201674977,2.9658279418945312,0.5260363817214966,0.5304733514785767,0.996061384677887,
62,sae_acts_post,0.06254941571277885,0.9995,1.0,1.2013733811640694,0.702,0.7463006890319666,2.6185176372528076,,,,
62,sae_acts_and_error,0.011624315646234657,1.0,1.0,1.373911376192787,0.728,0.7792838585790128,2.9534480571746826,0.5260363817214966,0.5304733514785767,0.996061384677887,"[13003, 4946, 6426, 13354, 7985, 9262]"
63,sae_input,0.007689645749570461,1.0,1.0,1.7700230782054946,0.718,0.7627913678278688,2.476093292236328,0.5300862193107605,0.5329892635345459,0.9959207773208618,
63,sae_diff,0.011285260350511037,1.0,1.0,1.3807267738495566,0.704,0.7565637807377049,2.9225902557373047,0.5300862193107605,0.5329892635345459,0.9959207773208618,
63,sae_acts_post,0.06311111752398404,1.0,0.9999999999999999,1.1559936182100905,0.668,0.7379290471311475,2.559171676635742,,,,
63,sae_acts_and_error,0.01116223691514505,1.0,1.0,1.3907607015711987,0.706,0.756531762295082,2.910477638244629,0.5300862193107605,0.5329892635345459,0.9959207773208618,"[13354, 4946, 15077, 10281, 3032, 594]"
64,sae_input,0.008094822013919522,1.0,1.0,1.7402323006145677,0.712,0.7605194805194805,2.517594814300537,0.520479679107666,0.5245688557624817,0.9966068267822266,
64,sae_diff,0.011225188728265077,1.0,1.0,1.4058055477238531,0.684,0.7521915584415584,2.918757438659668,0.520479679107666,0.5245688557624817,0.9966068267822266,
64,sae_acts_post,0.06290083595260075,0.999,0.9999919927935141,1.333214708098368,0.67,0.7017045454545454,2.54929518699646,,,,
64,sae_acts_and_error,0.01114880223915356,1.0,1.0,1.4238752000728894,0.69,0.7499188311688312,2.9111170768737793,0.520479679107666,0.5245688557624817,0.9966068267822266,"[14788, 1360, 7985, 3504, 13354, 4368]"
65,sae_input,0.00797415488074891,1.0,1.0,1.5788551757393516,0.728,0.7851121794871795,2.509427547454834,0.5262890458106995,0.5289691090583801,0.9983037710189819,
65,sae_diff,0.011558216887871115,1.0,1.0,1.4659048154619345,0.726,0.761426282051282,2.9483156204223633,0.5262890458106995,0.5289691090583801,0.9983037710189819,
