Seed,Feature_Type,Label,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Recons,Cosine_Sim_Input_Diff,Cosine_Sim_Recons_Diff
0,sae_input,target,0.0024451197457295557,1.0,1.0,0.28013897297879553,0.9436619718309859,0.9788571428571429,1.2315853834152222,0.4767489731311798,0.5258004069328308,-0.1508895754814148
0,sae_recons,target,0.004796099473312277,1.0,1.0,0.30169821262143887,0.9098591549295775,0.9789523809523809,1.5647553205490112,0.4767489731311798,0.5258004069328308,-0.1508895754814148
0,sae_diff,target,0.003890672404845656,1.0,1.0,0.203170007110896,0.9408450704225352,0.9812380952380952,1.5582531690597534,0.4767489731311798,0.5258004069328308,-0.1508895754814148
1,sae_input,target,0.0025770183854259576,1.0,1.0,0.22144348276235848,0.9464788732394366,0.9848225058741348,1.2578461170196533,0.4614390730857849,0.5473740100860596,-0.13343876600265503
1,sae_recons,target,0.005145221056361176,1.0,1.0,0.22895468547862327,0.9267605633802817,0.9836794310027307,1.6016334295272827,0.4614390730857849,0.5473740100860596,-0.13343876600265503
1,sae_diff,target,0.0039573830502562905,1.0,1.0,0.14692232689748214,0.9436619718309859,0.9884422429669143,1.5707414150238037,0.4614390730857849,0.5473740100860596,-0.13343876600265503
2,sae_input,target,0.002569654542990515,1.0,1.0,0.15133526956675022,0.9549295774647887,0.9894736842105262,1.259856104850769,0.46213945746421814,0.5450884103775024,-0.14756077527999878
2,sae_recons,target,0.005018689566568534,1.0,1.0,0.13884561961928882,0.9577464788732394,0.9913556618819777,1.600517988204956,0.46213945746421814,0.5450884103775024,-0.14756077527999878
2,sae_diff,target,0.0038549941072230694,1.0,1.0,0.16008363078674248,0.9380281690140845,0.9864114832535885,1.5537813901901245,0.46213945746421814,0.5450884103775024,-0.14756077527999878
3,sae_input,target,0.002637689732488049,1.0,1.0,0.171001723677796,0.9464788732394366,0.9891304347826086,1.2724590301513672,0.4830942153930664,0.5457900762557983,-0.13717105984687805
3,sae_recons,target,0.004705009310940043,1.0,1.0,0.22296481680576782,0.9323943661971831,0.9854436816679379,1.5733792781829834,0.4830942153930664,0.5457900762557983,-0.13717105984687805
3,sae_diff,target,0.0039060296705167924,1.0,0.9999999999999999,0.1713009492274155,0.923943661971831,0.987859140605136,1.5612770318984985,0.4830942153930664,0.5457900762557983,-0.13717105984687805
4,sae_input,target,0.002442301412439099,1.0,1.0,0.2033161120435922,0.9323943661971831,0.9856250398419072,1.2352254390716553,0.4831538498401642,0.5421576499938965,-0.12555243074893951
4,sae_recons,target,0.0049498101546935356,1.0,1.0,0.2176494058613503,0.9464788732394366,0.9850831899024669,1.5942057371139526,0.4831538498401642,0.5421576499938965,-0.12555243074893951
4,sae_diff,target,0.0038002375948895904,1.0,1.0,0.1684798425696748,0.9352112676056338,0.9855294192643589,1.5506092309951782,0.4831538498401642,0.5421576499938965,-0.12555243074893951
5,sae_input,target,0.0026481350838875105,1.0,1.0,0.16119620558368836,0.9577464788732394,0.9897064430041936,1.2677377462387085,0.42709311842918396,0.556668758392334,-0.1629204899072647
5,sae_recons,target,0.005349931478949662,1.0,1.0,0.162569986305872,0.9436619718309859,0.9892616596772145,1.6230412721633911,0.42709311842918396,0.556668758392334,-0.1629204899072647
5,sae_diff,target,0.0038392556937095848,1.0,0.9999999999999999,0.19112780659792047,0.9211267605633803,0.9845278942686491,1.5502212047576904,0.42709311842918396,0.556668758392334,-0.1629204899072647
6,sae_input,target,0.002471286060591925,1.0,1.0,0.28557494669723243,0.9323943661971831,0.9764657308009909,1.2346571683883667,0.4614153504371643,0.5498948097229004,-0.13367702066898346
6,sae_recons,target,0.0049974850288767095,1.0,1.0,0.27977732633103136,0.9126760563380282,0.9801181477482055,1.5856915712356567,0.4614153504371643,0.5498948097229004,-0.13367702066898346
6,sae_diff,target,0.003729542293089829,1.0,1.0,0.2461590387819792,0.9380281690140845,0.9747506828431683,1.5321937799453735,0.4614153504371643,0.5498948097229004,-0.13367702066898346
7,sae_input,target,0.0025569932106770297,1.0,1.0,0.18329029544088976,0.9549295774647887,0.989273400587409,1.2551015615463257,0.4764954745769501,0.5431222319602966,-0.1275264024734497
7,sae_recons,target,0.0051720069158370935,1.0,1.0,0.19275007523521798,0.9492957746478873,0.9874537096156302,1.6098994016647339,0.4764954745769501,0.5431222319602966,-0.1275264024734497
7,sae_diff,target,0.0039853238597647046,1.0,1.0,0.11929609392289683,0.9492957746478873,0.9917315796194611,1.5714733600616455,0.4764954745769501,0.5431222319602966,-0.1275264024734497
8,sae_input,target,0.002228097352485014,1.0,1.0,0.5050911394438735,0.9183098591549296,0.9568626206196038,1.183652400970459,0.49173974990844727,0.5545182228088379,-0.11974784731864929
8,sae_recons,target,0.004441544563608701,1.0,1.0,0.4615921431018414,0.8985915492957747,0.9638776028440833,1.5189534425735474,0.49173974990844727,0.5545182228088379,-0.11974784731864929
8,sae_diff,target,0.003548358861105405,1.0,1.0,0.3309744613126818,0.9042253521126761,0.9688928390045709,1.5066654682159424,0.49173974990844727,0.5545182228088379,-0.11974784731864929
9,sae_input,target,0.0023824547119950857,1.0,1.0,0.31340410524588264,0.9436619718309859,0.9750079491255961,1.2193375825881958,0.4816778898239136,0.5509482026100159,-0.12091731280088425
9,sae_recons,target,0.004937333687048135,1.0,1.0,0.2513487983744729,0.9267605633802817,0.9803815580286169,1.5796798467636108,0.4816778898239136,0.5509482026100159,-0.12091731280088425
9,sae_diff,target,0.003747185611940141,1.0,1.0,0.2574892201250182,0.9183098591549296,0.9771383147853736,1.5378437042236328,0.4816778898239136,0.5509482026100159,-0.12091731280088425
10,sae_input,target,0.0026467006324682957,1.0,1.0,0.1422547528337583,0.9633802816901409,0.9910691584032544,1.2701969146728516,0.4578428268432617,0.5525612235069275,-0.1333877146244049
10,sae_recons,target,0.00543340285284453,1.0,1.0,0.16616791444896634,0.9633802816901409,0.9884312229849986,1.636051058769226,0.4578428268432617,0.5525612235069275,-0.1333877146244049
10,sae_diff,target,0.003980902859479401,1.0,1.0,0.12437733601264708,0.9464788732394366,0.9915458937198067,1.5701770782470703,0.4578428268432617,0.5525612235069275,-0.1333877146244049
11,sae_input,target,0.0022490060607833883,1.0,1.0,0.3560066229763971,0.9380281690140845,0.9713521772345302,1.1891776323318481,0.48750025033950806,0.5348526835441589,-0.14297792315483093
11,sae_recons,target,0.004434415625951806,1.0,1.0,0.36440028458429374,0.9352112676056338,0.9730073847720906,1.511635184288025,0.48750025033950806,0.5348526835441589,-0.14297792315483093
11,sae_diff,target,0.0035986293052338966,1.0,1.0,0.24047729612997104,0.9295774647887324,0.9761268143621086,1.5078610181808472,0.48750025033950806,0.5348526835441589,-0.14297792315483093
12,sae_input,target,0.0024279516439058672,1.0,0.9999999999999999,0.22190844220853745,0.9492957746478873,0.9851082745919858,1.2282042503356934,0.488888680934906,0.5427407026290894,-0.11914384365081787
12,sae_recons,target,0.004821728460295542,1.0,1.0,0.2314311859567336,0.9352112676056338,0.9848225058741348,1.568373441696167,0.488888680934906,0.5427407026290894,-0.11914384365081787
12,sae_diff,target,0.003840637941845836,1.0,1.0,0.15911269836923428,0.9464788732394366,0.987965961770496,1.552123785018921,0.488888680934906,0.5427407026290894,-0.11914384365081787
13,sae_input,target,0.002386150628781867,1.0,1.0,0.26876920555209766,0.9436619718309859,0.979051609217292,1.2221860885620117,0.48110848665237427,0.5475960969924927,-0.12993070483207703
13,sae_recons,target,0.004754703418090236,1.0,1.0,0.32496959870920644,0.9183098591549296,0.9742588713260967,1.565433144569397,0.48110848665237427,0.5475960969924927,-0.12993070483207703
13,sae_diff,target,0.0036632825205284983,1.0,1.0,0.21756173713233654,0.9295774647887324,0.9797816288960833,1.526754379272461,0.48110848665237427,0.5475960969924927,-0.12993070483207703
14,sae_input,target,0.0023139523592849813,1.0,1.0,0.23422766531389128,0.9408450704225352,0.9836488812392427,1.2155342102050781,0.4770805239677429,0.5430523157119751,-0.1185452863574028
14,sae_recons,target,0.004685318103114656,1.0,1.0,0.2075043680305354,0.9408450704225352,0.9854656722126601,1.5640084743499756,0.4770805239677429,0.5430523157119751,-0.1185452863574028
14,sae_diff,target,0.0037770905519124284,1.0,1.0,0.1686060579235579,0.9436619718309859,0.9869318544017339,1.5471296310424805,0.4770805239677429,0.5430523157119751,-0.1185452863574028
15,sae_input,target,0.002313049586948408,1.0,1.0,0.2891242608701464,0.9436619718309859,0.9754487179487179,1.205698847770691,0.4707260727882385,0.5385096073150635,-0.14410385489463806
15,sae_recons,target,0.004633378455214852,1.0,1.0,0.30505819893744396,0.9352112676056338,0.9757371794871795,1.53927743434906,0.4707260727882385,0.5385096073150635,-0.14410385489463806
15,sae_diff,target,0.003630242281351927,1.0,1.0,0.23842331153130275,0.9154929577464789,0.9771794871794871,1.5184454917907715,0.4707260727882385,0.5385096073150635,-0.14410385489463806
16,sae_input,target,0.002500762027702824,1.0,1.0,0.2088342872808664,0.9436619718309859,0.9884783850695105,1.2449170351028442,0.4686078727245331,0.5578418374061584,-0.12044636160135269
16,sae_recons,target,0.0050385990508517164,1.0,1.0,0.22505157957526375,0.9352112676056338,0.9855583063543452,1.5997602939605713,0.4686078727245331,0.5578418374061584,-0.12044636160135269
16,sae_diff,target,0.0038923994118278075,1.0,1.0,0.1396288775004043,0.952112676056338,0.989684504538818,1.5635311603546143,0.4686078727245331,0.5578418374061584,-0.12044636160135269
17,sae_input,target,0.002396135233525726,1.0,1.0,0.1756219431946387,0.9605633802816902,0.988006617038875,1.230175495147705,0.4673328101634979,0.5428924560546875,-0.11800846457481384
17,sae_recons,target,0.004991166598510886,1.0,1.0,0.17081769589928597,0.9408450704225352,0.9885792454030667,1.5967707633972168,0.4673328101634979,0.5428924560546875,-0.11800846457481384
17,sae_diff,target,0.003816703073482382,1.0,1.0,0.1419858502187166,0.9464788732394366,0.991442387224025,1.5557951927185059,0.4673328101634979,0.5428924560546875,-0.11800846457481384
18,sae_input,target,0.002244700446793189,1.0,1.0,0.34308145290114217,0.9323943661971831,0.9692322347113735,1.1853086948394775,0.46254265308380127,0.5590985417366028,-0.1293058842420578
18,sae_recons,target,0.004654864133513386,1.0,1.0,0.35762416655123563,0.923943661971831,0.9664380516923858,1.5312964916229248,0.46254265308380127,0.5590985417366028,-0.1293058842420578
18,sae_diff,target,0.0034092474295902312,1.0,1.0,0.30288065125793334,0.9098591549295775,0.9651044643424144,1.4805221557617188,0.46254265308380127,0.5590985417366028,-0.1293058842420578
19,sae_input,target,0.002716850479030834,1.0,1.0,0.1137469589896684,0.9633802816901409,0.9937142857142858,1.282701849937439,0.44215553998947144,0.5599258542060852,-0.14776825904846191
19,sae_recons,target,0.005683495906232295,1.0,1.0,0.10802426680347668,0.9605633802816902,0.9945079365079366,1.661426067352295,0.44215553998947144,0.5599258542060852,-0.14776825904846191
19,sae_diff,target,0.003944728402738551,1.0,1.0,0.1642916389004519,0.9464788732394366,0.9866666666666667,1.5682169198989868,0.44215553998947144,0.5599258542060852,-0.14776825904846191
20,sae_input,target,0.0024359072886617323,1.0,1.0,0.2285035799550511,0.9464788732394366,0.9823397435897437,1.2330718040466309,0.48988431692123413,0.5502477288246155,-0.11626523733139038
20,sae_recons,target,0.004876903055151674,1.0,1.0,0.2722205247635443,0.9295774647887324,0.9796153846153846,1.578355073928833,0.48988431692123413,0.5502477288246155,-0.11626523733139038
20,sae_diff,target,0.003864135712216268,1.0,1.0,0.1588914100868955,0.952112676056338,0.9871474358974358,1.5591787099838257,0.48988431692123413,0.5502477288246155,-0.11626523733139038
21,sae_input,target,0.0024346166390476847,1.0,1.0,0.24485765431539708,0.9380281690140845,0.9831825710281565,1.2296183109283447,0.46185314655303955,0.5604470372200012,-0.12517957389354706
21,sae_recons,target,0.0050326791122110295,1.0,1.0,0.28530518498750496,0.9323943661971831,0.9801885590521086,1.5959300994873047,0.46185314655303955,0.5604470372200012,-0.12517957389354706
21,sae_diff,target,0.0037222692332697558,1.0,1.0,0.1951981171710825,0.9492957746478873,0.9833418269843291,1.53406822681427,0.46185314655303955,0.5604470372200012,-0.12517957389354706
22,sae_input,target,0.002682129073478103,1.0,1.0,0.10871133681642131,0.9549295774647887,0.995983935742972,1.2827073335647583,0.45271483063697815,0.5562217831611633,-0.11855940520763397
22,sae_recons,target,0.005671312579147722,1.0,1.0,0.09454972246660358,0.9746478873239437,0.9960795563205201,1.662479043006897,0.45271483063697815,0.5562217831611633,-0.11855940520763397
22,sae_diff,target,0.004031948117553937,1.0,1.0,0.09904406927776696,0.9605633802816902,0.9949958564416396,1.5821529626846313,0.45271483063697815,0.5562217831611633,-0.11855940520763397
23,sae_input,target,0.002570898567111087,1.0,1.0,0.14444080576239887,0.9633802816901409,0.9913875598086124,1.262276530265808,0.45727765560150146,0.5572155714035034,-0.1267114281654358
23,sae_recons,target,0.0053123161681332244,1.0,1.0,0.14270207603584747,0.952112676056338,0.9907496012759169,1.6297134160995483,0.45727765560150146,0.5572155714035034,-0.1267114281654358
23,sae_diff,target,0.00389118743717385,1.0,1.0,0.13857856669506174,0.9464788732394366,0.9900159489633173,1.5668020248413086,0.45727765560150146,0.5572155714035034,-0.1267114281654358
24,sae_input,target,0.0024784590723205147,1.0,1.0,0.16653672841926653,0.9436619718309859,0.989093799682035,1.2481285333633423,0.4647682011127472,0.5559518337249756,-0.12270957231521606
24,sae_recons,target,0.005225727610998027,1.0,1.0,0.19696513752117867,0.9577464788732394,0.9870906200317965,1.6270536184310913,0.4647682011127472,0.5559518337249756,-0.12270957231521606
