Seed,Feature_Type,Label,Train_Loss,Train_Accuracy,Train_ROC_AUC,Test_Loss,Test_Accuracy,Test_ROC_AUC,Weight_Norm,Cosine_Sim_Input_Recons,Cosine_Sim_Input_Diff,Cosine_Sim_Recons_Diff
0,sae_input,target,0.035680100321769714,0.9887170791625977,0.9998302546320228,0.06881203502416611,0.9899832606315613,0.9996764981482308,2.059192180633545,0.5694424510002136,0.5128709673881531,-0.022339098155498505
0,sae_recons,target,0.02588794380426407,0.9912243485450745,0.9996004347716749,0.0574062243103981,0.9799665808677673,0.9993195305876579,1.947296142578125,0.5694424510002136,0.5128709673881531,-0.022339098155498505
0,sae_diff,target,0.007120436057448387,0.9962390065193176,0.9999769481599043,0.02020908333361149,0.9933221936225891,0.9997545848021061,1.7077867984771729,0.5694424510002136,0.5128709673881531,-0.022339098155498505
1,sae_input,target,0.044960930943489075,0.9891349673271179,0.9998735478967034,0.04828420281410217,0.9883138537406921,0.9997764363961548,1.8933814764022827,0.5487534999847412,0.5086525082588196,-0.048397041857242584
1,sae_recons,target,0.09291426837444305,0.9757626056671143,0.999375424417971,0.1259053647518158,0.9732887744903564,0.999284596467695,2.0803885459899902,0.5487534999847412,0.5086525082588196,-0.048397041857242584
1,sae_diff,target,0.0013587941648438573,1.0,1.0,0.029456740245223045,0.9933221936225891,0.999787614576347,2.426955223083496,0.5487534999847412,0.5086525082588196,-0.048397041857242584
2,sae_input,target,0.025139546021819115,0.9962390065193176,0.9998440701194996,0.012237750925123692,0.9949916005134583,0.9999659933346936,2.0088698863983154,0.5732895135879517,0.5094214081764221,-0.020812254399061203
2,sae_recons,target,0.033677127212285995,0.9924780130386353,0.9993643934467495,0.03361435979604721,0.9916527271270752,0.9998526377836723,1.9320672750473022,0.5732895135879517,0.5094214081764221,-0.020812254399061203
2,sae_diff,target,0.02763252519071102,0.993731677532196,0.999675553970618,0.0436800979077816,0.9899832606315613,0.9992971955836677,2.1397106647491455,0.5732895135879517,0.5094214081764221,-0.020812254399061203
3,sae_input,target,0.02107297070324421,0.9958211183547974,0.9998414372629417,0.007433123886585236,0.9949916005134583,1.0,2.125800609588623,0.5635201334953308,0.4922550618648529,-0.02917165495455265
3,sae_recons,target,0.07003936171531677,0.9791057109832764,0.998148238696293,0.09055861830711365,0.9732887744903564,0.9970567905638922,1.8784699440002441,0.5635201334953308,0.4922550618648529,-0.02917165495455265
3,sae_diff,target,0.022373095154762268,0.9954032301902771,0.9999636772584712,0.03131416067481041,0.9916527271270752,1.0,2.069122552871704,0.5635201334953308,0.4922550618648529,-0.02917165495455265
4,sae_input,target,0.024796081706881523,0.993731677532196,0.9999063990891374,0.021606262773275375,0.9966610670089722,0.999933108876452,1.80653977394104,0.5477911233901978,0.4575376510620117,-0.09052275121212006
4,sae_recons,target,0.2622206211090088,0.9502716064453125,0.9994383945348244,0.30280712246894836,0.9432386755943298,0.9994648710116167,2.628087282180786,0.5477911233901978,0.4575376510620117,-0.09052275121212006
4,sae_diff,target,0.23016014695167542,0.9289594292640686,0.9999762505151543,0.25856998562812805,0.9248747825622559,0.9999442573970434,2.2496001720428467,0.5477911233901978,0.4575376510620117,-0.09052275121212006
5,sae_input,target,0.037918828427791595,0.9895528554916382,0.9999699630475631,0.16219119727611542,0.9766277074813843,0.9981150594481251,1.8169312477111816,0.5972421169281006,0.4895135760307312,-0.03929208219051361
5,sae_recons,target,0.03667294979095459,0.9887170791625977,0.999809300278715,0.14275343716144562,0.9799665808677673,0.9951816904236097,1.8458250761032104,0.5972421169281006,0.4895135760307312,-0.03929208219051361
5,sae_diff,target,0.011073986068367958,0.9970747828483582,0.9999972058648896,0.07287020236253738,0.9899832606315613,0.9995873207075777,2.1447691917419434,0.5972421169281006,0.4895135760307312,-0.03929208219051361
6,sae_input,target,0.08940763771533966,0.9703301191329956,0.9999182635546271,0.08790038526058197,0.9666109681129456,0.9998547778100494,1.7068387269973755,0.5684843063354492,0.4726340174674988,-0.050353240221738815
6,sae_recons,target,0.05529484152793884,0.982866644859314,0.9990492025457061,0.04056708142161369,0.9849749207496643,0.9995643334301482,1.9073188304901123,0.5684843063354492,0.4726340174674988,-0.050353240221738815
6,sae_diff,target,0.05727948248386383,0.9795235991477966,0.9997855291561585,0.06740459054708481,0.9833054542541504,0.9997207265577873,2.1034650802612305,0.5684843063354492,0.4726340174674988,-0.050353240221738815
7,sae_input,target,0.014613297767937183,0.9970747828483582,0.9999769490294145,0.04579281434416771,0.9916527271270752,0.9993533858057035,1.82172691822052,0.6020705699920654,0.49019289016723633,0.006317950785160065
7,sae_recons,target,0.027087312191724777,0.9928959012031555,0.9997694902941444,0.10992386937141418,0.9833054542541504,0.9967669290285179,1.7404637336730957,0.6020705699920654,0.49019289016723633,0.006317950785160065
7,sae_diff,target,0.0052116634324193,0.9979105591773987,1.0,0.02310294844210148,0.9933221936225891,0.9997993266293563,1.890964150428772,0.6020705699920654,0.49019289016723633,0.006317950785160065
8,sae_input,target,0.007504414767026901,0.9979105591773987,0.999949703881603,0.008969241753220558,0.9966610670089722,0.9999665215935721,1.620430588722229,0.5670070052146912,0.5016891956329346,-0.010977445170283318
